condition,correct,example_id,margin,prediction,rank,seed,target
fact_mismatch,1,417,23.756359100341797,6,1,37,6
rule_lhs_mismatch,1,418,19.329078674316406,6,1,37,6
consequent_swap,0,419,-19.889448165893555,6,18,37,95
entailed,0,420,-10.416702270507812,6,2,37,86
fact_mismatch,1,421,16.951797485351562,6,1,37,6
rule_lhs_mismatch,1,422,25.99077606201172,6,1,37,6
consequent_swap,0,423,-22.38930892944336,6,3,37,81
entailed,0,424,-44.246376037597656,6,95,37,92
fact_mismatch,1,425,13.637945175170898,6,1,37,6
rule_lhs_mismatch,1,426,23.580345153808594,6,1,37,6
consequent_swap,0,427,-11.850940704345703,6,40,37,79
entailed,0,428,-15.12454605102539,6,54,37,100
fact_mismatch,1,429,25.768877029418945,6,1,37,6
rule_lhs_mismatch,1,430,4.058062553405762,6,1,37,6
consequent_swap,0,431,-21.714468002319336,6,6,37,85
entailed,0,432,-15.931737899780273,6,6,37,94
fact_mismatch,1,433,17.355907440185547,6,1,37,6
rule_lhs_mismatch,1,434,25.528057098388672,6,1,37,6
consequent_swap,0,435,-24.77243423461914,6,21,37,75
entailed,0,436,-29.561174392700195,6,55,37,73
fact_mismatch,1,437,25.87242317199707,6,1,37,6
rule_lhs_mismatch,1,438,25.35346221923828,6,1,37,6
consequent_swap,0,439,-16.77290153503418,6,2,37,84
entailed,0,440,-10.086923599243164,6,10,37,83
fact_mismatch,1,441,14.965216636657715,6,1,37,6
rule_lhs_mismatch,1,442,26.756465911865234,6,1,37,6
consequent_swap,0,443,-37.37914276123047,6,83,37,91
entailed,0,444,-33.7786750793457,6,86,37,92
fact_mismatch,1,445,21.038602828979492,6,1,37,6
rule_lhs_mismatch,1,446,13.31637191772461,6,1,37,6
consequent_swap,0,447,-24.179523468017578,6,21,37,72
entailed,0,448,-12.573931694030762,6,2,37,82
fact_mismatch,1,449,14.688333511352539,6,1,37,6
rule_lhs_mismatch,1,450,27.010915756225586,6,1,37,6
consequent_swap,0,451,-9.434037208557129,6,10,37,89
entailed,0,452,-12.690130233764648,6,3,37,101
fact_mismatch,1,453,11.172813415527344,6,1,37,6
rule_lhs_mismatch,1,454,22.64440155029297,6,1,37,6
consequent_swap,0,455,-23.59893035888672,6,45,37,102
entailed,0,456,-4.859515190124512,23,3,37,96
fact_mismatch,1,457,19.52326011657715,6,1,37,6
rule_lhs_mismatch,1,458,26.622230529785156,6,1,37,6
consequent_swap,0,459,-14.933140754699707,6,26,37,102
entailed,0,460,-28.149394989013672,6,73,37,92
fact_mismatch,1,461,19.7437686920166,6,1,37,6
rule_lhs_mismatch,1,462,27.044029235839844,6,1,37,6
consequent_swap,0,463,-10.964942932128906,23,13,37,81
entailed,0,464,-11.342914581298828,6,2,37,85
fact_mismatch,0,465,-5.407255172729492,27,7,37,6
rule_lhs_mismatch,1,466,21.6485595703125,6,1,37,6
consequent_swap,0,467,-13.933246612548828,6,2,37,101
entailed,0,468,-41.016082763671875,6,78,37,83
fact_mismatch,1,469,24.983728408813477,6,1,37,6
rule_lhs_mismatch,1,470,25.663278579711914,6,1,37,6
consequent_swap,0,471,-1.7880964279174805,11,2,37,93
entailed,0,472,-13.398221969604492,6,2,37,84
fact_mismatch,1,473,26.206464767456055,6,1,37,6
rule_lhs_mismatch,1,474,20.817548751831055,6,1,37,6
consequent_swap,0,475,-11.375482559204102,6,2,37,73
entailed,0,476,-2.800704002380371,57,10,37,83
fact_mismatch,1,477,8.805503845214844,6,1,37,6
rule_lhs_mismatch,1,478,26.858190536499023,6,1,37,6
consequent_swap,0,479,-1.7095699310302734,64,4,37,77
entailed,0,480,-0.5305643081665039,45,4,37,72
fact_mismatch,1,481,23.095661163330078,6,1,37,6
rule_lhs_mismatch,1,482,26.257888793945312,6,1,37,6
consequent_swap,0,483,-5.092520236968994,6,12,37,102
entailed,0,484,-37.67066955566406,6,87,37,92
fact_mismatch,1,485,23.841842651367188,6,1,37,6
rule_lhs_mismatch,1,486,24.6585693359375,6,1,37,6
consequent_swap,0,487,-18.373600006103516,6,4,37,81
entailed,0,488,-6.799410343170166,6,6,37,101
fact_mismatch,1,489,26.986328125,6,1,37,6
rule_lhs_mismatch,1,490,24.297191619873047,6,1,37,6
consequent_swap,1,491,1.125819206237793,98,1,37,98
entailed,0,492,-6.799410343170166,6,6,37,101
fact_mismatch,1,493,22.63260841369629,6,1,37,6
rule_lhs_mismatch,1,494,15.054347038269043,6,1,37,6
consequent_swap,0,495,-2.3634586334228516,10,5,37,76
entailed,0,496,-29.845680236816406,6,39,37,96
fact_mismatch,1,497,19.322101593017578,6,1,37,6
rule_lhs_mismatch,1,498,23.244701385498047,6,1,37,6
consequent_swap,0,499,-23.68105125427246,6,23,37,95
entailed,0,500,-13.880355834960938,6,2,37,84
fact_mismatch,1,501,26.882184982299805,6,1,37,6
rule_lhs_mismatch,1,502,21.732746124267578,6,1,37,6
consequent_swap,0,503,-12.603887557983398,6,4,37,73
entailed,0,504,-34.31100845336914,6,77,37,91
fact_mismatch,1,505,21.660293579101562,6,1,37,6
rule_lhs_mismatch,1,506,20.273303985595703,6,1,37,6
consequent_swap,0,507,-1.7095699310302734,64,4,37,77
entailed,0,508,-10.904937744140625,6,36,37,91
fact_mismatch,1,509,13.753273963928223,6,1,37,6
rule_lhs_mismatch,1,510,27.433635711669922,6,1,37,6
consequent_swap,0,511,-13.440629005432129,6,12,37,83
entailed,0,512,-14.557901382446289,6,38,37,100
fact_mismatch,1,513,17.837116241455078,6,1,37,6
rule_lhs_mismatch,1,514,19.70279312133789,6,1,37,6
consequent_swap,0,515,-6.583642959594727,50,30,37,99
entailed,0,516,-25.042259216308594,6,21,37,89
fact_mismatch,1,517,20.118003845214844,6,1,37,6
rule_lhs_mismatch,1,518,19.184415817260742,6,1,37,6
consequent_swap,0,519,-9.246651649475098,6,2,37,85
entailed,0,520,-6.823484420776367,59,32,37,99
fact_mismatch,1,521,12.697275161743164,6,1,37,6
rule_lhs_mismatch,1,522,19.719663619995117,6,1,37,6
consequent_swap,1,523,0.10880851745605469,82,1,37,82
entailed,0,524,-7.237922668457031,6,4,37,96
fact_mismatch,1,525,23.300092697143555,6,1,37,6
rule_lhs_mismatch,1,526,21.774431228637695,6,1,37,6
consequent_swap,0,527,-0.5771217346191406,97,3,37,95
entailed,0,528,-7.838492393493652,6,3,37,101
fact_mismatch,1,529,24.3920841217041,6,1,37,6
rule_lhs_mismatch,1,530,21.110551834106445,6,1,37,6
consequent_swap,0,531,-12.105640411376953,6,12,37,95
entailed,1,532,3.3866682052612305,73,1,37,73
fact_mismatch,0,533,-6.38465690612793,96,4,37,6
rule_lhs_mismatch,1,534,20.235559463500977,6,1,37,6
consequent_swap,0,535,-20.370027542114258,6,31,37,77
entailed,0,536,-8.624492645263672,6,7,37,71
fact_mismatch,1,537,24.174863815307617,6,1,37,6
rule_lhs_mismatch,1,538,21.1854305267334,6,1,37,6
consequent_swap,0,539,-10.762022018432617,6,4,37,94
entailed,0,540,-3.6789369583129883,6,4,37,77
fact_mismatch,1,541,15.687992095947266,6,1,37,6
rule_lhs_mismatch,1,542,25.991744995117188,6,1,37,6
consequent_swap,0,543,-18.808612823486328,6,12,37,74
entailed,0,544,-4.461565971374512,6,3,37,89
fact_mismatch,1,545,25.80304527282715,6,1,37,6
rule_lhs_mismatch,1,546,19.08640480041504,6,1,37,6
consequent_swap,0,547,-2.485140800476074,11,2,37,93
entailed,0,548,-2.602311134338379,18,10,37,102
fact_mismatch,1,549,26.138765335083008,6,1,37,6
rule_lhs_mismatch,1,550,21.406234741210938,6,1,37,6
consequent_swap,0,551,-22.471492767333984,6,41,37,100
entailed,0,552,-8.506474494934082,57,43,37,99
fact_mismatch,1,553,27.23755645751953,6,1,37,6
rule_lhs_mismatch,1,554,20.52366828918457,6,1,37,6
consequent_swap,0,555,-2.625417709350586,6,2,37,97
entailed,0,556,-10.452970504760742,19,69,37,80
fact_mismatch,1,557,21.852252960205078,6,1,37,6
rule_lhs_mismatch,1,558,13.79393482208252,6,1,37,6
consequent_swap,0,559,-17.1672420501709,6,16,37,93
entailed,0,560,-18.611068725585938,6,31,37,102
fact_mismatch,1,561,26.490816116333008,6,1,37,6
rule_lhs_mismatch,1,562,26.539779663085938,6,1,37,6
consequent_swap,0,563,-25.871007919311523,6,27,37,95
entailed,0,564,-25.953569412231445,6,60,37,91
fact_mismatch,1,565,24.42112922668457,6,1,37,6
rule_lhs_mismatch,1,566,14.875240325927734,6,1,37,6
consequent_swap,0,567,-14.595937728881836,6,6,37,89
entailed,0,568,-20.135589599609375,6,8,37,89
fact_mismatch,1,569,20.22549057006836,6,1,37,6
rule_lhs_mismatch,1,570,23.979394912719727,6,1,37,6
consequent_swap,0,571,-33.00291442871094,6,77,37,91
entailed,0,572,-15.64564323425293,6,4,37,90
fact_mismatch,1,573,25.779905319213867,6,1,37,6
rule_lhs_mismatch,1,574,26.636863708496094,6,1,37,6
consequent_swap,1,575,3.2431812286376953,97,1,37,97
entailed,0,576,-11.148128509521484,23,42,37,88
fact_mismatch,1,577,20.13201332092285,6,1,37,6
rule_lhs_mismatch,1,578,9.238090515136719,6,1,37,6
consequent_swap,0,579,-16.59844207763672,6,39,37,78
entailed,0,580,-6.286888122558594,6,8,37,79
fact_mismatch,1,581,21.70923614501953,6,1,37,6
rule_lhs_mismatch,1,582,19.01274871826172,6,1,37,6
consequent_swap,0,583,-8.669102668762207,26,37,37,92
entailed,0,584,-13.896089553833008,6,4,37,72
fact_mismatch,1,585,24.17633819580078,6,1,37,6
rule_lhs_mismatch,1,586,16.051815032958984,6,1,37,6
consequent_swap,0,587,-20.591392517089844,6,2,37,101
entailed,0,588,-26.08463478088379,6,29,37,74
fact_mismatch,1,589,18.54326629638672,6,1,37,6
rule_lhs_mismatch,1,590,25.127296447753906,6,1,37,6
consequent_swap,0,591,-13.458664894104004,37,84,37,80
entailed,1,592,3.877131462097168,73,1,37,73
fact_mismatch,1,593,22.35881233215332,6,1,37,6
rule_lhs_mismatch,1,594,21.81891632080078,6,1,37,6
consequent_swap,0,595,-8.541057586669922,6,3,37,89
entailed,0,596,-26.699026107788086,6,47,37,102
fact_mismatch,1,597,14.555606842041016,6,1,37,6
rule_lhs_mismatch,1,598,21.350536346435547,6,1,37,6
consequent_swap,0,599,-13.865589141845703,6,11,37,93
entailed,0,600,-6.13731050491333,50,27,37,91
fact_mismatch,1,601,19.71756935119629,6,1,37,6
rule_lhs_mismatch,1,602,19.679040908813477,6,1,37,6
consequent_swap,0,603,-12.08476448059082,6,15,37,79
entailed,0,604,-11.72119140625,6,2,37,82
fact_mismatch,1,605,17.914871215820312,6,1,37,6
rule_lhs_mismatch,1,606,16.83343505859375,6,1,37,6
consequent_swap,0,607,-16.12628936767578,6,6,37,90
entailed,0,608,-4.402819633483887,59,12,37,79
fact_mismatch,1,609,25.179550170898438,6,1,37,6
rule_lhs_mismatch,1,610,23.894624710083008,6,1,37,6
consequent_swap,0,611,-15.56528091430664,6,2,37,101
entailed,0,612,-19.021865844726562,6,15,37,79
fact_mismatch,1,613,20.929588317871094,6,1,37,6
rule_lhs_mismatch,1,614,17.621566772460938,6,1,37,6
consequent_swap,0,615,-6.613315582275391,50,29,37,99
entailed,0,616,-4.606313705444336,6,2,37,97
fact_mismatch,1,617,20.578704833984375,6,1,37,6
rule_lhs_mismatch,1,618,25.306087493896484,6,1,37,6
consequent_swap,0,619,-1.7340574264526367,6,2,37,85
entailed,0,620,-2.362100124359131,44,17,37,102
fact_mismatch,1,621,17.308977127075195,6,1,37,6
rule_lhs_mismatch,1,622,11.6553955078125,6,1,37,6
consequent_swap,0,623,-18.808612823486328,6,12,37,74
entailed,0,624,-17.51430320739746,6,2,37,84
fact_mismatch,1,625,22.18922233581543,6,1,37,6
rule_lhs_mismatch,1,626,18.606908798217773,6,1,37,6
consequent_swap,0,627,-18.57616424560547,6,18,37,93
entailed,0,628,-8.669102668762207,26,37,37,92
fact_mismatch,1,629,20.9180908203125,6,1,37,6
rule_lhs_mismatch,1,630,21.03721809387207,6,1,37,6
consequent_swap,0,631,-16.82444190979004,6,17,37,93
entailed,0,632,-18.359060287475586,6,2,37,97
fact_mismatch,1,633,24.26339340209961,6,1,37,6
rule_lhs_mismatch,1,634,21.787616729736328,6,1,37,6
consequent_swap,0,635,-14.703158378601074,6,3,37,101
entailed,0,636,-8.76841926574707,6,11,37,83
fact_mismatch,1,637,23.497955322265625,6,1,37,6
rule_lhs_mismatch,1,638,27.800832748413086,6,1,37,6
consequent_swap,0,639,-25.58171844482422,6,18,37,71
entailed,0,640,-3.9938912391662598,27,6,37,87
fact_mismatch,1,641,21.580612182617188,6,1,37,6
rule_lhs_mismatch,1,642,25.695024490356445,6,1,37,6
consequent_swap,0,643,-31.822797775268555,6,37,37,79
entailed,0,644,-12.532526969909668,6,21,37,99
fact_mismatch,1,645,25.896316528320312,6,1,37,6
rule_lhs_mismatch,1,646,14.86839485168457,6,1,37,6
consequent_swap,0,647,-19.211885452270508,6,13,37,72
entailed,0,648,-32.9094123840332,6,53,37,100
fact_mismatch,1,649,23.036056518554688,6,1,37,6
rule_lhs_mismatch,1,650,21.262012481689453,6,1,37,6
consequent_swap,0,651,-34.2491569519043,6,53,37,95
entailed,0,652,-13.896089553833008,6,4,37,72
fact_mismatch,1,653,18.08230209350586,6,1,37,6
rule_lhs_mismatch,1,654,25.07299041748047,6,1,37,6
consequent_swap,1,655,5.5366668701171875,82,1,37,82
entailed,0,656,-6.615166664123535,6,5,37,85
fact_mismatch,1,657,28.007137298583984,6,1,37,6
rule_lhs_mismatch,1,658,19.48680877685547,6,1,37,6
consequent_swap,1,659,0.5808324813842773,97,1,37,97
entailed,0,660,-0.8269901275634766,23,2,37,96
fact_mismatch,1,661,27.197628021240234,6,1,37,6
rule_lhs_mismatch,1,662,20.32766342163086,6,1,37,6
consequent_swap,0,663,-12.545931816101074,6,12,37,95
entailed,0,664,-17.1672420501709,6,16,37,93
fact_mismatch,1,665,24.920289993286133,6,1,37,6
rule_lhs_mismatch,1,666,21.179000854492188,6,1,37,6
consequent_swap,1,667,2.600313186645508,98,1,37,98
entailed,0,668,-32.028072357177734,6,55,37,102
fact_mismatch,1,669,16.97966957092285,6,1,37,6
rule_lhs_mismatch,1,670,12.914325714111328,6,1,37,6
consequent_swap,0,671,-20.44211196899414,6,2,37,84
entailed,0,672,-36.75434875488281,6,65,37,74
fact_mismatch,1,673,27.31108283996582,6,1,37,6
rule_lhs_mismatch,1,674,25.921186447143555,6,1,37,6
consequent_swap,0,675,-34.410457611083984,6,63,37,76
entailed,0,676,-11.013286590576172,6,3,37,94
fact_mismatch,1,677,26.89811134338379,6,1,37,6
rule_lhs_mismatch,1,678,27.345073699951172,6,1,37,6
consequent_swap,0,679,-12.853951454162598,23,49,37,88
entailed,0,680,-14.327869415283203,6,10,37,81
fact_mismatch,1,681,27.206180572509766,6,1,37,6
rule_lhs_mismatch,1,682,14.495357513427734,6,1,37,6
consequent_swap,0,683,-28.583332061767578,6,24,37,87
entailed,0,684,-12.48031997680664,6,2,37,82
fact_mismatch,1,685,22.21702766418457,6,1,37,6
rule_lhs_mismatch,1,686,20.334989547729492,6,1,37,6
consequent_swap,0,687,-18.194059371948242,6,59,37,88
entailed,0,688,-33.869285583496094,6,64,37,88
fact_mismatch,1,689,14.840892791748047,6,1,37,6
rule_lhs_mismatch,1,690,19.997501373291016,6,1,37,6
consequent_swap,0,691,-18.808612823486328,6,12,37,74
entailed,0,692,-9.366205215454102,6,5,37,98
fact_mismatch,1,693,10.903087615966797,6,1,37,6
rule_lhs_mismatch,1,694,26.853965759277344,6,1,37,6
consequent_swap,0,695,-13.865589141845703,6,11,37,93
entailed,0,696,-1.9973421096801758,26,5,37,95
fact_mismatch,1,697,25.615293502807617,6,1,37,6
rule_lhs_mismatch,1,698,25.278507232666016,6,1,37,6
consequent_swap,0,699,-14.933140754699707,6,26,37,102
entailed,0,700,-24.710599899291992,6,33,37,76
fact_mismatch,1,701,19.607872009277344,6,1,37,6
rule_lhs_mismatch,1,702,24.837690353393555,6,1,37,6
consequent_swap,0,703,-17.73695945739746,6,3,37,86
entailed,0,704,-35.061214447021484,6,70,37,93
fact_mismatch,1,705,21.39012908935547,6,1,37,6
rule_lhs_mismatch,1,706,14.777523040771484,6,1,37,6
consequent_swap,0,707,-6.494143009185791,66,27,37,78
entailed,0,708,-13.872232437133789,6,4,37,90
fact_mismatch,1,709,25.09148597717285,6,1,37,6
rule_lhs_mismatch,1,710,20.545217514038086,6,1,37,6
consequent_swap,0,711,-23.645092010498047,6,86,37,92
entailed,0,712,-2.211780548095703,60,6,37,71
fact_mismatch,1,713,27.278764724731445,6,1,37,6
rule_lhs_mismatch,1,714,21.344295501708984,6,1,37,6
consequent_swap,0,715,-11.548245429992676,6,38,37,99
entailed,0,716,-34.410457611083984,6,63,37,76
fact_mismatch,1,717,24.851802825927734,6,1,37,6
rule_lhs_mismatch,1,718,14.924717903137207,6,1,37,6
consequent_swap,0,719,-10.964942932128906,23,13,37,81
entailed,0,720,-16.12082290649414,6,65,37,80
fact_mismatch,1,721,21.671436309814453,6,1,37,6
rule_lhs_mismatch,1,722,25.42721176147461,6,1,37,6
consequent_swap,0,723,-1.327585220336914,6,2,37,82
entailed,0,724,-9.71373462677002,6,5,37,72
fact_mismatch,1,725,19.584815979003906,6,1,37,6
rule_lhs_mismatch,1,726,17.087209701538086,6,1,37,6
consequent_swap,0,727,-2.1589231491088867,6,2,37,84
entailed,0,728,-26.85443115234375,6,25,37,72
fact_mismatch,1,729,26.344505310058594,6,1,37,6
rule_lhs_mismatch,1,730,20.3222599029541,6,1,37,6
consequent_swap,0,731,-22.44577980041504,6,20,37,79
entailed,0,732,-13.480622291564941,6,16,37,74
fact_mismatch,1,733,19.140209197998047,6,1,37,6
rule_lhs_mismatch,1,734,21.06711196899414,6,1,37,6
consequent_swap,0,735,-40.87519454956055,6,83,37,93
entailed,0,736,-3.1971988677978516,50,13,37,75
fact_mismatch,1,737,25.53807258605957,6,1,37,6
rule_lhs_mismatch,1,738,19.113910675048828,6,1,37,6
consequent_swap,0,739,-1.4747467041015625,48,2,37,95
entailed,0,740,-14.45820426940918,6,3,37,86
fact_mismatch,1,741,9.211023330688477,6,1,37,6
rule_lhs_mismatch,1,742,14.906261444091797,6,1,37,6
consequent_swap,0,743,-24.178316116333008,6,60,37,91
entailed,0,744,-5.59609842300415,6,8,37,76
fact_mismatch,1,745,17.66351318359375,6,1,37,6
rule_lhs_mismatch,1,746,20.24966049194336,6,1,37,6
consequent_swap,0,747,-7.476491451263428,56,16,37,87
entailed,0,748,-3.433626174926758,66,16,37,75
fact_mismatch,1,749,15.114789962768555,6,1,37,6
rule_lhs_mismatch,1,750,24.684436798095703,6,1,37,6
consequent_swap,0,751,-27.5078182220459,6,63,37,91
entailed,0,752,-12.48031997680664,6,2,37,82
fact_mismatch,1,753,25.09540557861328,6,1,37,6
rule_lhs_mismatch,1,754,25.93449592590332,6,1,37,6
consequent_swap,0,755,-0.5305643081665039,45,4,37,72
entailed,0,756,-1.9641761779785156,48,5,37,71
fact_mismatch,1,757,25.04587173461914,6,1,37,6
rule_lhs_mismatch,1,758,14.782609939575195,6,1,37,6
consequent_swap,0,759,-12.909409523010254,6,2,37,86
entailed,0,760,-7.911707878112793,6,11,37,95
fact_mismatch,1,761,21.68307113647461,6,1,37,6
rule_lhs_mismatch,1,762,18.19576644897461,6,1,37,6
consequent_swap,0,763,-15.258513450622559,6,2,37,82
entailed,0,764,-35.479270935058594,6,65,37,96
fact_mismatch,1,765,25.833087921142578,6,1,37,6
rule_lhs_mismatch,1,766,24.67880630493164,6,1,37,6
consequent_swap,0,767,-16.77290153503418,6,2,37,84
entailed,0,768,-19.089534759521484,6,2,37,82
fact_mismatch,1,769,13.691452026367188,6,1,37,6
rule_lhs_mismatch,1,770,17.649295806884766,6,1,37,6
consequent_swap,0,771,-25.297229766845703,6,64,37,91
entailed,0,772,-6.823484420776367,59,32,37,99
fact_mismatch,1,773,22.278535842895508,6,1,37,6
rule_lhs_mismatch,1,774,26.024452209472656,6,1,37,6
consequent_swap,0,775,-22.807802200317383,6,8,37,90
entailed,0,776,-19.999282836914062,6,5,37,96
fact_mismatch,1,777,21.163284301757812,6,1,37,6
rule_lhs_mismatch,1,778,24.629859924316406,6,1,37,6
consequent_swap,0,779,-25.871007919311523,6,27,37,95
entailed,0,780,-19.457107543945312,6,65,37,92
fact_mismatch,1,781,20.70977210998535,6,1,37,6
rule_lhs_mismatch,1,782,25.652477264404297,6,1,37,6
consequent_swap,0,783,-28.60477638244629,6,61,37,78
entailed,0,784,-26.152074813842773,6,46,37,100
fact_mismatch,1,785,25.174964904785156,6,1,37,6
rule_lhs_mismatch,1,786,17.566511154174805,6,1,37,6
consequent_swap,0,787,-8.510491371154785,6,2,37,85
entailed,0,788,-1.3364248275756836,21,2,37,72
fact_mismatch,1,789,11.343241691589355,6,1,37,6
rule_lhs_mismatch,1,790,19.724895477294922,6,1,37,6
consequent_swap,0,791,-36.032657623291016,6,65,37,78
entailed,0,792,-10.965042114257812,6,45,37,99
fact_mismatch,1,793,20.951194763183594,6,1,37,6
rule_lhs_mismatch,1,794,21.390247344970703,6,1,37,6
consequent_swap,0,795,-18.852624893188477,6,53,37,88
entailed,0,796,-33.28367614746094,6,88,37,91
fact_mismatch,1,797,27.738861083984375,6,1,37,6
rule_lhs_mismatch,1,798,25.804244995117188,6,1,37,6
consequent_swap,0,799,-37.37914276123047,6,83,37,91
entailed,0,800,-15.961943626403809,6,36,37,99
fact_mismatch,1,801,20.023998260498047,6,1,37,6
rule_lhs_mismatch,1,802,25.900535583496094,6,1,37,6
consequent_swap,0,803,-4.36236572265625,6,3,37,96
entailed,0,804,-17.42606544494629,6,8,37,85
fact_mismatch,1,805,18.500946044921875,6,1,37,6
rule_lhs_mismatch,1,806,18.46021270751953,6,1,37,6
consequent_swap,1,807,1.7167186737060547,96,1,37,96
entailed,0,808,-11.938225746154785,23,41,37,88
fact_mismatch,1,809,25.538419723510742,6,1,37,6
rule_lhs_mismatch,1,810,17.088520050048828,6,1,37,6
consequent_swap,0,811,-35.34024429321289,6,61,37,88
entailed,0,812,-36.75434875488281,6,65,37,74
fact_mismatch,1,813,22.009017944335938,6,1,37,6
rule_lhs_mismatch,1,814,26.518360137939453,6,1,37,6
consequent_swap,0,815,-17.73057746887207,6,3,37,97
entailed,0,816,-28.505905151367188,6,23,37,85
fact_mismatch,1,817,13.958017349243164,6,1,37,6
rule_lhs_mismatch,1,818,26.308740615844727,6,1,37,6
consequent_swap,0,819,-8.510491371154785,6,2,37,85
entailed,0,820,-20.26239585876465,6,45,37,78
fact_mismatch,1,821,22.23002052307129,6,1,37,6
rule_lhs_mismatch,1,822,24.82332992553711,6,1,37,6
consequent_swap,0,823,-25.297229766845703,6,64,37,91
entailed,0,824,-15.122762680053711,6,13,37,83
fact_mismatch,1,825,27.223312377929688,6,1,37,6
rule_lhs_mismatch,1,826,26.07194709777832,6,1,37,6
consequent_swap,0,827,-5.734487056732178,0,24,37,91
entailed,0,828,-31.9423885345459,6,95,37,92
fact_mismatch,1,829,16.46795654296875,6,1,37,6
rule_lhs_mismatch,1,830,25.88412857055664,6,1,37,6
consequent_swap,0,831,-6.494143009185791,66,27,37,78
entailed,0,832,-11.063031196594238,23,33,37,88
fact_mismatch,1,833,22.547016143798828,6,1,37,6
rule_lhs_mismatch,1,834,21.436573028564453,6,1,37,6
consequent_swap,0,835,-25.414716720581055,6,35,37,97
entailed,0,836,-13.480622291564941,6,16,37,74
fact_mismatch,1,837,20.025840759277344,6,1,37,6
rule_lhs_mismatch,1,838,24.33909797668457,6,1,37,6
consequent_swap,0,839,-12.266119003295898,6,6,37,93
entailed,0,840,-37.869014739990234,6,66,37,88
fact_mismatch,1,841,24.793031692504883,6,1,37,6
rule_lhs_mismatch,1,842,19.61945152282715,6,1,37,6
consequent_swap,0,843,-16.188138961791992,6,53,37,88
entailed,0,844,-26.615068435668945,6,45,37,100
fact_mismatch,1,845,23.292428970336914,6,1,37,6
rule_lhs_mismatch,1,846,25.114858627319336,6,1,37,6
consequent_swap,0,847,-19.999282836914062,6,5,37,96
entailed,0,848,-2.3634586334228516,10,5,37,76
fact_mismatch,1,849,17.79156494140625,6,1,37,6
rule_lhs_mismatch,1,850,20.762248992919922,6,1,37,6
consequent_swap,1,851,2.3168764114379883,98,1,37,98
entailed,0,852,-30.732553482055664,6,43,37,83
fact_mismatch,1,853,13.362579345703125,6,1,37,6
rule_lhs_mismatch,1,854,20.348203659057617,6,1,37,6
consequent_swap,0,855,-3.928412437438965,6,10,37,79
entailed,0,856,-6.799410343170166,6,6,37,101
fact_mismatch,1,857,26.04271125793457,6,1,37,6
rule_lhs_mismatch,1,858,19.612335205078125,6,1,37,6
consequent_swap,0,859,-6.419231414794922,6,5,37,98
entailed,0,860,-32.028072357177734,6,55,37,102
fact_mismatch,1,861,19.062393188476562,6,1,37,6
rule_lhs_mismatch,1,862,16.906055450439453,6,1,37,6
consequent_swap,0,863,-13.896089553833008,6,4,37,72
entailed,0,864,-22.43932342529297,6,50,37,88
fact_mismatch,1,865,12.703559875488281,6,1,37,6
rule_lhs_mismatch,1,866,19.896015167236328,6,1,37,6
consequent_swap,0,867,-14.940628051757812,6,6,37,89
entailed,0,868,-25.21009063720703,6,21,37,79
fact_mismatch,1,869,23.22591209411621,6,1,37,6
rule_lhs_mismatch,1,870,15.399224281311035,6,1,37,6
consequent_swap,0,871,-3.039950370788574,21,4,37,72
entailed,0,872,-15.23773193359375,6,11,37,71
fact_mismatch,1,873,18.001415252685547,6,1,37,6
rule_lhs_mismatch,1,874,24.15250015258789,6,1,37,6
consequent_swap,0,875,-19.180469512939453,6,16,37,74
entailed,0,876,-35.480987548828125,6,89,37,83
fact_mismatch,1,877,27.19647789001465,6,1,37,6
rule_lhs_mismatch,1,878,23.86016082763672,6,1,37,6
consequent_swap,0,879,-35.76487350463867,6,67,37,83
entailed,0,880,-20.292274475097656,6,2,37,86
fact_mismatch,1,881,21.5755672454834,6,1,37,6
rule_lhs_mismatch,1,882,9.979887008666992,6,1,37,6
consequent_swap,0,883,-25.3951358795166,6,30,37,81
entailed,0,884,-2.362100124359131,44,17,37,102
fact_mismatch,1,885,19.902236938476562,6,1,37,6
rule_lhs_mismatch,1,886,25.39864158630371,6,1,37,6
consequent_swap,0,887,-19.999282836914062,6,5,37,96
entailed,0,888,-13.638901710510254,6,2,37,85
fact_mismatch,1,889,19.971302032470703,6,1,37,6
rule_lhs_mismatch,1,890,20.1494197845459,6,1,37,6
consequent_swap,0,891,-7.647909164428711,66,27,37,78
entailed,0,892,-8.539124488830566,6,10,37,87
fact_mismatch,1,893,18.598373413085938,6,1,37,6
rule_lhs_mismatch,1,894,27.120298385620117,6,1,37,6
consequent_swap,0,895,-21.740148544311523,6,64,37,88
entailed,0,896,-14.703158378601074,6,3,37,101
fact_mismatch,1,897,11.856661796569824,6,1,37,6
rule_lhs_mismatch,1,898,23.197481155395508,6,1,37,6
consequent_swap,0,899,-1.7880964279174805,11,2,37,93
entailed,0,900,-20.09327507019043,6,5,37,81
fact_mismatch,1,901,25.532617568969727,6,1,37,6
rule_lhs_mismatch,1,902,20.695362091064453,6,1,37,6
consequent_swap,0,903,-2.9806594848632812,23,12,37,75
entailed,1,904,0.2277517318725586,84,1,37,84
fact_mismatch,1,905,10.831061363220215,6,1,37,6
rule_lhs_mismatch,1,906,18.132274627685547,6,1,37,6
consequent_swap,0,907,-15.258513450622559,6,2,37,82
entailed,0,908,-10.378132820129395,26,37,37,88
fact_mismatch,1,909,19.966121673583984,6,1,37,6
rule_lhs_mismatch,1,910,11.863605499267578,6,1,37,6
