dependency_span,first_top1_layer,generator_family,model_seed,nuisance_count,nuisance_type,override_crossing_layer,pattern_length,predictive_family_id,settling_delay,stable_override_layer,stable_top1_layer,surface_identity_id,top1_reversal_count
3,5,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,0,3,5,"test:nested_override:N0:aligned:(3, 1, 1):1",1
3,5,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,0,3,5,"test:nested_override:N0:aligned:(3, 1, 1):2",1
3,5,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,0,3,5,"test:nested_override:N0:aligned:(3, 1, 1):3",1
3,5,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,0,3,5,"test:nested_override:N0:randomized:(3, 1, 1):0",1
3,,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N0:randomized:(3, 1, 1):1",0
3,,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,,5,,"test:nested_override:N0:randomized:(3, 1, 1):2",0
3,2,nested_override,11,0,N0,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N0:randomized:(3, 1, 1):3",2
3,8,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,2,6,10,"test:nested_override:N2:aligned:(3, 1, 1):0",3
3,10,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,0,6,10,"test:nested_override:N2:aligned:(3, 1, 1):1",1
3,10,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,0,6,10,"test:nested_override:N2:aligned:(3, 1, 1):2",1
3,8,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,2,6,10,"test:nested_override:N2:aligned:(3, 1, 1):3",3
3,9,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,0,6,9,"test:nested_override:N2:randomized:(3, 1, 1):0",1
3,,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,,13,,"test:nested_override:N2:randomized:(3, 1, 1):1",0
3,4,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,13,17,17,"test:nested_override:N2:randomized:(3, 1, 1):2",3
3,,nested_override,11,2,N2,0,3,nested_override:0:3-1-1,,17,,"test:nested_override:N2:randomized:(3, 1, 1):3",0
3,8,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,0,6,8,"test:nested_override:N3:aligned:(3, 1, 1):0",1
3,9,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,0,6,9,"test:nested_override:N3:aligned:(3, 1, 1):1",1
3,10,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,0,6,10,"test:nested_override:N3:aligned:(3, 1, 1):2",1
3,10,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,0,8,10,"test:nested_override:N3:aligned:(3, 1, 1):3",1
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,13,17,17,"test:nested_override:N3:randomized:(3, 1, 1):0",9
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N3:randomized:(3, 1, 1):1",2
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N3:randomized:(3, 1, 1):2",2
3,5,nested_override,11,2,N3,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N3:randomized:(3, 1, 1):3",2
3,8,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,0,6,8,"test:nested_override:N4:aligned:(3, 1, 1):0",1
3,8,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,0,6,8,"test:nested_override:N4:aligned:(3, 1, 1):1",1
3,9,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,0,6,9,"test:nested_override:N4:aligned:(3, 1, 1):2",1
3,8,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,0,6,8,"test:nested_override:N4:aligned:(3, 1, 1):3",1
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,,13,,"test:nested_override:N4:randomized:(3, 1, 1):0",2
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N4:randomized:(3, 1, 1):1",2
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,,17,,"test:nested_override:N4:randomized:(3, 1, 1):2",2
3,5,nested_override,11,2,N4,0,3,nested_override:0:3-1-1,,,,"test:nested_override:N4:randomized:(3, 1, 1):3",2
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-1-2,0,1,5,"test:nested_override:N0:aligned:(3, 1, 2):0",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-1-2,0,1,5,"test:nested_override:N0:aligned:(3, 1, 2):1",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-1-2,0,1,5,"test:nested_override:N0:aligned:(3, 1, 2):2",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-1-2,0,1,5,"test:nested_override:N0:aligned:(3, 1, 2):3",1
3,5,nested_override,11,0,N0,3,3,nested_override:0:3-1-2,0,3,5,"test:nested_override:N0:randomized:(3, 1, 2):0",1
3,,nested_override,11,0,N0,3,3,nested_override:0:3-1-2,,3,,"test:nested_override:N0:randomized:(3, 1, 2):1",0
3,,nested_override,11,0,N0,3,3,nested_override:0:3-1-2,,,,"test:nested_override:N0:randomized:(3, 1, 2):2",0
3,,nested_override,11,0,N0,2,3,nested_override:0:3-1-2,,2,,"test:nested_override:N0:randomized:(3, 1, 2):3",0
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N2:aligned:(3, 1, 2):0",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N2:aligned:(3, 1, 2):1",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N2:aligned:(3, 1, 2):2",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N2:aligned:(3, 1, 2):3",1
3,,nested_override,11,2,N2,6,3,nested_override:0:3-1-2,,17,,"test:nested_override:N2:randomized:(3, 1, 2):0",0
3,13,nested_override,11,2,N2,6,3,nested_override:0:3-1-2,,16,,"test:nested_override:N2:randomized:(3, 1, 2):1",2
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-2,6,6,16,"test:nested_override:N2:randomized:(3, 1, 2):2",3
3,12,nested_override,11,2,N2,7,3,nested_override:0:3-1-2,,,,"test:nested_override:N2:randomized:(3, 1, 2):3",2
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N3:aligned:(3, 1, 2):0",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N3:aligned:(3, 1, 2):1",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N3:aligned:(3, 1, 2):2",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N3:aligned:(3, 1, 2):3",1
3,13,nested_override,11,2,N3,6,3,nested_override:0:3-1-2,,16,,"test:nested_override:N3:randomized:(3, 1, 2):0",2
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-1-2,7,17,17,"test:nested_override:N3:randomized:(3, 1, 2):1",5
3,10,nested_override,11,2,N3,5,3,nested_override:0:3-1-2,,5,,"test:nested_override:N3:randomized:(3, 1, 2):2",6
3,11,nested_override,11,2,N3,5,3,nested_override:0:3-1-2,,5,,"test:nested_override:N3:randomized:(3, 1, 2):3",4
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N4:aligned:(3, 1, 2):0",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N4:aligned:(3, 1, 2):1",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N4:aligned:(3, 1, 2):2",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-1-2,0,2,10,"test:nested_override:N4:aligned:(3, 1, 2):3",1
3,12,nested_override,11,2,N4,5,3,nested_override:0:3-1-2,,,,"test:nested_override:N4:randomized:(3, 1, 2):0",2
3,13,nested_override,11,2,N4,5,3,nested_override:0:3-1-2,,17,,"test:nested_override:N4:randomized:(3, 1, 2):1",2
3,,nested_override,11,2,N4,4,3,nested_override:0:3-1-2,,17,,"test:nested_override:N4:randomized:(3, 1, 2):2",0
3,,nested_override,11,2,N4,6,3,nested_override:0:3-1-2,,17,,"test:nested_override:N4:randomized:(3, 1, 2):3",0
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-1-3,0,5,5,"test:nested_override:N0:aligned:(3, 1, 3):0",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-1-3,0,5,5,"test:nested_override:N0:aligned:(3, 1, 3):1",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-1-3,0,5,5,"test:nested_override:N0:aligned:(3, 1, 3):2",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-1-3,0,5,5,"test:nested_override:N0:aligned:(3, 1, 3):3",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-1-3,0,5,5,"test:nested_override:N0:randomized:(3, 1, 3):0",1
3,,nested_override,11,0,N0,,3,nested_override:0:3-1-3,,,,"test:nested_override:N0:randomized:(3, 1, 3):1",0
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-1-3,2,5,7,"test:nested_override:N0:randomized:(3, 1, 3):2",3
3,,nested_override,11,0,N0,1,3,nested_override:0:3-1-3,,,,"test:nested_override:N0:randomized:(3, 1, 3):3",0
3,10,nested_override,11,2,N2,7,3,nested_override:0:3-1-3,0,9,10,"test:nested_override:N2:aligned:(3, 1, 3):0",1
3,10,nested_override,11,2,N2,7,3,nested_override:0:3-1-3,0,7,10,"test:nested_override:N2:aligned:(3, 1, 3):1",1
3,10,nested_override,11,2,N2,7,3,nested_override:0:3-1-3,0,7,10,"test:nested_override:N2:aligned:(3, 1, 3):2",1
3,10,nested_override,11,2,N2,8,3,nested_override:0:3-1-3,0,8,10,"test:nested_override:N2:aligned:(3, 1, 3):3",1
3,10,nested_override,11,2,N2,3,3,nested_override:0:3-1-3,4,14,14,"test:nested_override:N2:randomized:(3, 1, 3):0",3
3,5,nested_override,11,2,N2,2,3,nested_override:0:3-1-3,,,,"test:nested_override:N2:randomized:(3, 1, 3):1",10
3,11,nested_override,11,2,N2,11,3,nested_override:0:3-1-3,6,17,17,"test:nested_override:N2:randomized:(3, 1, 3):2",7
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-1-3,,,,"test:nested_override:N2:randomized:(3, 1, 3):3",6
3,10,nested_override,11,2,N3,8,3,nested_override:0:3-1-3,0,8,10,"test:nested_override:N3:aligned:(3, 1, 3):0",1
3,10,nested_override,11,2,N3,7,3,nested_override:0:3-1-3,0,7,10,"test:nested_override:N3:aligned:(3, 1, 3):1",1
3,10,nested_override,11,2,N3,7,3,nested_override:0:3-1-3,0,9,10,"test:nested_override:N3:aligned:(3, 1, 3):2",1
3,10,nested_override,11,2,N3,8,3,nested_override:0:3-1-3,0,10,10,"test:nested_override:N3:aligned:(3, 1, 3):3",1
3,15,nested_override,11,2,N3,2,3,nested_override:0:3-1-3,2,17,17,"test:nested_override:N3:randomized:(3, 1, 3):0",3
3,4,nested_override,11,2,N3,2,3,nested_override:0:3-1-3,10,10,14,"test:nested_override:N3:randomized:(3, 1, 3):1",7
3,10,nested_override,11,2,N3,7,3,nested_override:0:3-1-3,0,9,10,"test:nested_override:N3:randomized:(3, 1, 3):2",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-1-3,0,10,10,"test:nested_override:N3:randomized:(3, 1, 3):3",1
3,10,nested_override,11,2,N4,10,3,nested_override:0:3-1-3,0,10,10,"test:nested_override:N4:aligned:(3, 1, 3):0",1
3,7,nested_override,11,2,N4,7,3,nested_override:0:3-1-3,3,9,10,"test:nested_override:N4:aligned:(3, 1, 3):1",3
3,10,nested_override,11,2,N4,10,3,nested_override:0:3-1-3,0,10,10,"test:nested_override:N4:aligned:(3, 1, 3):2",1
3,10,nested_override,11,2,N4,10,3,nested_override:0:3-1-3,0,10,10,"test:nested_override:N4:aligned:(3, 1, 3):3",1
3,,nested_override,11,2,N4,3,3,nested_override:0:3-1-3,,,,"test:nested_override:N4:randomized:(3, 1, 3):0",0
3,10,nested_override,11,2,N4,3,3,nested_override:0:3-1-3,,,,"test:nested_override:N4:randomized:(3, 1, 3):1",6
3,4,nested_override,11,2,N4,2,3,nested_override:0:3-1-3,,14,,"test:nested_override:N4:randomized:(3, 1, 3):2",10
3,5,nested_override,11,2,N4,3,3,nested_override:0:3-1-3,8,13,13,"test:nested_override:N4:randomized:(3, 1, 3):3",5
3,4,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,0,4,4,"test:nested_override:N0:aligned:(3, 2, 0):0",1
3,4,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,0,4,4,"test:nested_override:N0:aligned:(3, 2, 0):1",1
3,4,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,0,4,4,"test:nested_override:N0:aligned:(3, 2, 0):2",1
3,4,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,0,4,4,"test:nested_override:N0:aligned:(3, 2, 0):3",1
3,2,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N0:randomized:(3, 2, 0):0",2
3,2,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N0:randomized:(3, 2, 0):1",2
3,4,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,0,4,4,"test:nested_override:N0:randomized:(3, 2, 0):2",1
3,1,nested_override,11,0,N0,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N0:randomized:(3, 2, 0):3",2
3,6,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N2:aligned:(3, 2, 0):0",1
3,6,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,2,8,8,"test:nested_override:N2:aligned:(3, 2, 0):1",3
3,6,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N2:aligned:(3, 2, 0):2",1
3,8,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,0,8,8,"test:nested_override:N2:aligned:(3, 2, 0):3",1
3,5,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N2:randomized:(3, 2, 0):0",2
3,4,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,13,6,17,"test:nested_override:N2:randomized:(3, 2, 0):1",13
3,3,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N2:randomized:(3, 2, 0):2",6
3,4,nested_override,11,2,N2,0,3,nested_override:0:3-2-0,,17,,"test:nested_override:N2:randomized:(3, 2, 0):3",2
3,6,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,2,8,8,"test:nested_override:N3:aligned:(3, 2, 0):0",3
3,6,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N3:aligned:(3, 2, 0):1",1
3,6,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N3:aligned:(3, 2, 0):2",1
3,8,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,0,8,8,"test:nested_override:N3:aligned:(3, 2, 0):3",1
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N3:randomized:(3, 2, 0):0",2
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N3:randomized:(3, 2, 0):1",2
3,4,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,,,,"test:nested_override:N3:randomized:(3, 2, 0):2",2
3,7,nested_override,11,2,N3,0,3,nested_override:0:3-2-0,4,6,11,"test:nested_override:N3:randomized:(3, 2, 0):3",5
3,6,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,2,8,8,"test:nested_override:N4:aligned:(3, 2, 0):0",3
3,8,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,0,8,8,"test:nested_override:N4:aligned:(3, 2, 0):1",1
3,6,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N4:aligned:(3, 2, 0):2",1
3,6,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,0,6,6,"test:nested_override:N4:aligned:(3, 2, 0):3",1
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,,10,,"test:nested_override:N4:randomized:(3, 2, 0):0",2
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,,0,,"test:nested_override:N4:randomized:(3, 2, 0):1",4
3,15,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,2,9,17,"test:nested_override:N4:randomized:(3, 2, 0):2",3
3,4,nested_override,11,2,N4,0,3,nested_override:0:3-2-0,,,,"test:nested_override:N4:randomized:(3, 2, 0):3",2
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-1,0,1,5,"test:nested_override:N0:aligned:(3, 2, 1):0",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-1,0,1,5,"test:nested_override:N0:aligned:(3, 2, 1):1",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-1,0,1,5,"test:nested_override:N0:aligned:(3, 2, 1):2",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-1,0,1,5,"test:nested_override:N0:aligned:(3, 2, 1):3",1
3,,nested_override,11,0,N0,1,3,nested_override:0:3-2-1,,,,"test:nested_override:N0:randomized:(3, 2, 1):0",0
3,,nested_override,11,0,N0,3,3,nested_override:0:3-2-1,,,,"test:nested_override:N0:randomized:(3, 2, 1):1",0
3,,nested_override,11,0,N0,3,3,nested_override:0:3-2-1,,,,"test:nested_override:N0:randomized:(3, 2, 1):2",0
3,,nested_override,11,0,N0,3,3,nested_override:0:3-2-1,,,,"test:nested_override:N0:randomized:(3, 2, 1):3",0
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N2:aligned:(3, 2, 1):0",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N2:aligned:(3, 2, 1):1",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N2:aligned:(3, 2, 1):2",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N2:aligned:(3, 2, 1):3",1
3,10,nested_override,11,2,N2,3,3,nested_override:0:3-2-1,5,15,15,"test:nested_override:N2:randomized:(3, 2, 1):0",3
3,11,nested_override,11,2,N2,6,3,nested_override:0:3-2-1,4,6,15,"test:nested_override:N2:randomized:(3, 2, 1):1",3
3,,nested_override,11,2,N2,3,3,nested_override:0:3-2-1,,,,"test:nested_override:N2:randomized:(3, 2, 1):2",0
3,16,nested_override,11,2,N2,2,3,nested_override:0:3-2-1,,,,"test:nested_override:N2:randomized:(3, 2, 1):3",2
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N3:aligned:(3, 2, 1):0",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N3:aligned:(3, 2, 1):1",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N3:aligned:(3, 2, 1):2",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N3:aligned:(3, 2, 1):3",1
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,5,4,15,"test:nested_override:N3:randomized:(3, 2, 1):0",3
3,12,nested_override,11,2,N3,3,3,nested_override:0:3-2-1,4,12,16,"test:nested_override:N3:randomized:(3, 2, 1):1",3
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-2-1,,,,"test:nested_override:N3:randomized:(3, 2, 1):2",6
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N3:randomized:(3, 2, 1):3",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N4:aligned:(3, 2, 1):0",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N4:aligned:(3, 2, 1):1",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N4:aligned:(3, 2, 1):2",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-2-1,0,2,10,"test:nested_override:N4:aligned:(3, 2, 1):3",1
3,10,nested_override,11,2,N4,3,3,nested_override:0:3-2-1,5,15,15,"test:nested_override:N4:randomized:(3, 2, 1):0",5
3,,nested_override,11,2,N4,2,3,nested_override:0:3-2-1,,17,,"test:nested_override:N4:randomized:(3, 2, 1):1",0
3,10,nested_override,11,2,N4,3,3,nested_override:0:3-2-1,,,,"test:nested_override:N4:randomized:(3, 2, 1):2",6
3,10,nested_override,11,2,N4,4,3,nested_override:0:3-2-1,,,,"test:nested_override:N4:randomized:(3, 2, 1):3",8
3,5,nested_override,11,0,N0,3,3,nested_override:0:3-2-2,0,3,5,"test:nested_override:N0:aligned:(3, 2, 2):0",1
3,5,nested_override,11,0,N0,3,3,nested_override:0:3-2-2,0,3,5,"test:nested_override:N0:aligned:(3, 2, 2):1",1
3,5,nested_override,11,0,N0,3,3,nested_override:0:3-2-2,0,3,5,"test:nested_override:N0:aligned:(3, 2, 2):2",1
3,5,nested_override,11,0,N0,3,3,nested_override:0:3-2-2,0,3,5,"test:nested_override:N0:aligned:(3, 2, 2):3",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-2,0,5,5,"test:nested_override:N0:randomized:(3, 2, 2):0",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-2-2,0,5,5,"test:nested_override:N0:randomized:(3, 2, 2):1",1
3,5,nested_override,11,0,N0,5,3,nested_override:0:3-2-2,0,5,5,"test:nested_override:N0:randomized:(3, 2, 2):2",1
3,5,nested_override,11,0,N0,1,3,nested_override:0:3-2-2,0,5,5,"test:nested_override:N0:randomized:(3, 2, 2):3",1
3,10,nested_override,11,2,N2,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N2:aligned:(3, 2, 2):0",1
3,10,nested_override,11,2,N2,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N2:aligned:(3, 2, 2):1",1
3,10,nested_override,11,2,N2,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N2:aligned:(3, 2, 2):2",1
3,10,nested_override,11,2,N2,6,3,nested_override:0:3-2-2,0,8,10,"test:nested_override:N2:aligned:(3, 2, 2):3",1
3,10,nested_override,11,2,N2,10,3,nested_override:0:3-2-2,,10,,"test:nested_override:N2:randomized:(3, 2, 2):0",4
3,5,nested_override,11,2,N2,2,3,nested_override:0:3-2-2,,,,"test:nested_override:N2:randomized:(3, 2, 2):1",10
3,10,nested_override,11,2,N2,3,3,nested_override:0:3-2-2,0,10,10,"test:nested_override:N2:randomized:(3, 2, 2):2",1
3,10,nested_override,11,2,N2,2,3,nested_override:0:3-2-2,3,10,13,"test:nested_override:N2:randomized:(3, 2, 2):3",3
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N3:aligned:(3, 2, 2):0",1
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N3:aligned:(3, 2, 2):1",1
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-2-2,0,8,10,"test:nested_override:N3:aligned:(3, 2, 2):2",1
3,10,nested_override,11,2,N3,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N3:aligned:(3, 2, 2):3",1
3,10,nested_override,11,2,N3,10,3,nested_override:0:3-2-2,,,,"test:nested_override:N3:randomized:(3, 2, 2):0",8
3,5,nested_override,11,2,N3,3,3,nested_override:0:3-2-2,5,10,10,"test:nested_override:N3:randomized:(3, 2, 2):1",3
3,,nested_override,11,2,N3,2,3,nested_override:0:3-2-2,,,,"test:nested_override:N3:randomized:(3, 2, 2):2",0
3,10,nested_override,11,2,N3,2,3,nested_override:0:3-2-2,0,9,10,"test:nested_override:N3:randomized:(3, 2, 2):3",1
3,10,nested_override,11,2,N4,6,3,nested_override:0:3-2-2,0,8,10,"test:nested_override:N4:aligned:(3, 2, 2):0",1
3,10,nested_override,11,2,N4,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N4:aligned:(3, 2, 2):1",1
3,10,nested_override,11,2,N4,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N4:aligned:(3, 2, 2):2",1
3,10,nested_override,11,2,N4,6,3,nested_override:0:3-2-2,0,6,10,"test:nested_override:N4:aligned:(3, 2, 2):3",1
3,10,nested_override,11,2,N4,2,3,nested_override:0:3-2-2,0,10,10,"test:nested_override:N4:randomized:(3, 2, 2):0",1
3,10,nested_override,11,2,N4,3,3,nested_override:0:3-2-2,,10,,"test:nested_override:N4:randomized:(3, 2, 2):1",6
3,10,nested_override,11,2,N4,3,3,nested_override:0:3-2-2,,14,,"test:nested_override:N4:randomized:(3, 2, 2):2",8
3,10,nested_override,11,2,N4,10,3,nested_override:0:3-2-2,7,10,17,"test:nested_override:N4:randomized:(3, 2, 2):3",5
3,3,nested_override,11,0,N0,0,3,nested_override:0:3-2-3,0,0,3,"test:nested_override:N0:aligned:(3, 2, 3):0",1
3,3,nested_override,11,0,N0,0,3,nested_override:0:3-2-3,0,0,3,"test:nested_override:N0:aligned:(3, 2, 3):1",1
3,3,nested_override,11,0,N0,0,3,nested_override:0:3-2-3,0,0,3,"test:nested_override:N0:aligned:(3, 2, 3):2",1
